1	0	79	57
1	79	81	56
1	81	84	6
2	0	83	39
2	83	84	0
3	0	83	34
3	83	84	33
4	0	82	55
4	82	84	53
5	0	84	70
6	0	82	95
6	82	84	93
7	0	83	32
7	83	84	3
8	0	82	89
8	82	83	88
8	83	84	1
9	0	22	71
9	22	24	35
9	24	84	71
10	0	83	26
10	83	84	0
12	0	83	100
12	83	84	97
13	0	80	50
13	80	84	5
14	0	83	39
14	83	84	0
15	0	84	49
16	0	84	66
17	0	83	36
17	83	84	0
18	0	81	40
18	81	84	28
19	0	83	35
19	83	84	0
20	0	81	44
20	81	84	43
21	0	22	39
21	22	23	36
21	23	82	39
21	82	83	6
21	83	84	5
22	0	83	37
22	83	84	0
23	0	84	24
24	0	67	99
24	67	69	98
24	69	71	99
24	71	83	98
24	83	84	45
25	0	82	77
25	82	84	0
27	0	84	64
28	0	84	98
29	0	84	77
30	0	81	63
30	81	84	3
31	0	84	69
32	0	83	53
32	83	84	1
34	0	80	57
34	80	84	4
35	0	83	45
35	83	84	0
36	0	84	55
37	0	84	39
38	0	83	101
38	83	84	96
39	0	83	38
39	83	84	1
41	0	73	78
41	73	74	76
41	74	75	71
41	75	77	74
41	77	78	73
41	78	79	61
41	79	80	57
41	80	81	51
41	81	82	47
41	82	83	22
41	83	84	12
42	0	82	38
42	82	84	1
43	0	83	71
43	83	84	1
44	0	78	1
44	78	84	0
45	0	84	47
46	0	81	1473
46	81	83	89
46	83	84	59
47	0	84	37
48	0	84	39
49	0	82	39
49	82	84	0
50	0	81	2
50	81	82	1
50	82	84	0
51	0	83	46
51	83	84	0
52	0	83	30
52	83	84	0
53	0	82	18
53	82	83	7
53	83	84	1
54	0	84	59
55	0	84	49
56	0	81	62
56	81	83	60
56	83	84	0
57	0	81	32
57	81	84	3
58	0	81	45
58	81	82	1
58	82	84	0
59	0	83	80
59	83	84	2
60	0	84	50
61	0	82	47
61	82	83	46
61	83	84	14
62	0	84	57
63	0	80	90
63	80	84	89
64	0	82	40
64	82	84	0
65	0	77	57
65	77	83	23
65	83	84	0
66	0	84	45
67	0	82	53
67	82	84	1
68	0	80	54
68	80	84	20
69	0	75	36
69	75	82	35
69	82	84	0
70	0	84	37
71	0	84	36
72	0	83	14
72	83	84	0
73	0	25	92
73	25	26	67
73	26	84	92
74	0	84	1
75	0	84	52
76	0	83	39
76	83	84	1
77	0	82	180
77	82	84	59
78	0	81	33
78	81	84	3
79	0	83	65
79	83	84	0
80	0	84	36
82	0	84	68
83	0	84	100
84	0	37	20
84	37	38	17
84	38	84	20
85	0	84	49
86	0	84	51
87	0	80	31
87	80	81	28
87	81	82	26
87	82	83	14
87	83	84	8
88	0	84	1
89	0	79	52
89	79	81	51
89	81	83	50
89	83	84	1
90	0	83	37
90	83	84	0
91	0	83	46
91	83	84	2
92	0	83	36
92	83	84	35
93	0	83	55
93	83	84	2
94	0	84	40
95	0	77	2
95	77	79	1
95	79	84	0
97	0	82	74
97	82	83	5
97	83	84	2
98	0	76	30
98	76	84	0
99	0	83	46
99	83	84	44
100	0	81	50
100	81	82	47
100	82	84	1
101	0	81	71
101	81	84	41
102	0	81	26
102	81	84	0
103	0	84	32
104	0	83	76
104	83	84	0
105	0	77	500
105	77	81	498
105	81	83	457
105	83	84	6
107	0	83	38
107	83	84	0
108	0	82	37
108	82	84	0
109	0	84	33
110	0	79	71
110	79	83	66
110	83	84	0
111	0	84	81
112	0	82	52
112	82	84	0
113	0	84	56
114	0	81	66
114	81	84	65
115	0	49	47
115	49	50	46
115	50	81	47
115	81	83	46
115	83	84	0
116	0	81	39
116	81	84	8
117	0	81	122
117	81	83	81
117	83	84	8
118	0	82	36
118	82	83	1
118	83	84	0
119	0	83	60
119	83	84	3
120	0	84	50
122	0	84	18
123	0	75	56
123	75	82	54
123	82	84	0
124	0	82	95
124	82	84	94
125	0	83	36
125	83	84	1
126	0	84	17
128	0	84	62
129	0	79	37
129	79	82	34
129	82	83	33
129	83	84	0
130	0	81	27
130	81	84	5
131	0	77	51
131	77	84	50
132	0	84	70
133	0	84	127
134	0	84	83
135	0	84	1
136	0	79	42
136	79	84	40
137	0	82	32
137	82	84	0
138	0	84	51
139	0	76	52
139	76	81	51
139	81	84	5
140	0	82	70
140	82	83	5
140	83	84	0
142	0	84	57
143	0	83	1
143	83	84	0
144	0	79	318
144	79	83	317
144	83	84	0
145	0	82	47
145	82	83	2
145	83	84	0
146	0	84	29
147	0	81	45
147	81	84	43
148	0	48	278
148	48	49	277
148	49	68	278
148	68	69	275
148	69	70	277
148	70	71	276
148	71	76	278
148	76	77	276
148	77	78	274
148	78	80	275
148	80	82	273
148	82	83	42
148	83	84	39
149	0	78	54
149	78	84	52
150	0	84	59
151	0	79	5
151	79	80	4
151	80	81	2
151	81	84	0
152	0	82	61
152	82	84	51
153	0	84	48
154	0	81	109
154	81	83	2
154	83	84	0
155	0	80	48
155	80	84	47
156	0	71	59
156	71	72	58
156	72	83	59
156	83	84	0
157	0	83	37
157	83	84	0
158	0	84	5
159	0	46	44
159	46	47	43
159	47	84	44
160	0	83	2
160	83	84	0
161	0	84	23
162	0	77	28
162	77	84	12
163	0	84	56
164	0	84	34
165	0	80	15
165	80	84	13
166	0	84	57
167	0	83	38
167	83	84	0
168	0	79	2
168	79	84	0
169	0	81	223
169	81	84	171
170	0	79	78
170	79	83	76
170	83	84	3
171	0	84	47
172	0	84	32
173	0	83	42
173	83	84	0
174	0	84	47
175	0	82	57
175	82	84	56
176	0	84	60
177	0	83	39
177	83	84	0
178	0	84	57
179	0	54	46
179	54	55	45
179	55	82	46
179	82	84	45
180	0	82	10
180	82	84	9
181	0	29	52
181	29	30	51
181	30	83	52
181	83	84	1
182	0	83	33
182	83	84	0
183	0	77	96
183	77	83	93
183	83	84	0
184	0	82	22
184	82	84	21
185	0	83	40
185	83	84	0
186	0	82	41
186	82	84	0
187	0	84	44
188	0	84	3
189	0	84	50
191	0	84	67
192	0	78	9
192	78	84	8
193	0	84	49
194	0	84	29
195	0	84	15
197	0	15	315
197	15	17	314
197	17	19	50
197	19	20	315
197	20	22	306
197	22	52	315
197	52	53	304
197	53	83	315
197	83	84	57
199	0	48	74
199	48	49	62
199	49	82	74
199	82	83	70
