LFMM_ID	KL
1	0.0244430939852
2	1.38722326229
3	0.0959373801849
4	1.58851744888
5	1.13145718784
6	0.252184432157
7	0.175318146542
8	0.26679327515
9	0.0419258862934
10	0.173602215418
11	0.56057146516
12	0.126481421727
13	2.11389277413
14	0.225240537092
15	0.2617526471
16	0.0792208584813
17	1.82520571626
18	0.256886443948
19	0.8986343663
20	0.122714015394
21	0.179659496351
22	0.0664233419557
23	1.20565198891
24	0.441370268325
25	1.99867336693
26	0.0597680532197
27	0.132207361038
28	0.269339161398
29	0.735267509071
30	0.683634399688
31	0.0854049195045
32	0.1636205795
33	0.149289295324
34	0.136562100074
35	0.0775204481375
36	1.52258929552
37	2.07219351235
38	0.0860989031026
40	0.0757535034005
41	0.707852229013
42	0.328914681969
43	0.242154580706
44	0.14623018381
45	0.58111952887
46	0.23659078993
47	0.70731596317
48	1.01194638587
49	0.281665412848
50	0.24139644154
51	0.929682288569
52	0.232430244439
53	0.704810966699
54	0.0903344658922
55	1.28192329529
56	0.663065158399
57	0.248572928393
58	0.0747996689849
60	0.100997166773
61	1.06763733591
62	0.208816001661
63	2.15160992984
64	1.69350122993
65	0.0611271915049
66	0.0748275037995
67	0.0451095057463
68	0.626348184418
69	1.46337278618
70	2.02029458939
71	1.3957293224
72	0.926726933637
73	0.152717129172
74	0.169167727779
75	1.41304570909
76	1.06720516408
77	0.120084929066
78	0.0632668684395
79	0.174346698039
80	0.13467440535
81	0.255114631877
82	0.188641769435
83	0.109296172972
84	1.09327189612
85	0.169442304789
86	0.209410409495
87	0.193221969915
88	0.352773165678
89	0.101568899012
90	0.196732249106
91	0.18881364355
92	0.077417069485
93	2.07635930561
94	0.115102614087
95	0.467493844499
96	1.02543908512
97	0.0620266351092
98	0.226328367318
99	0.150704446035
100	1.0800060875
101	0.0918783602829
102	0.428878247965
103	0.22106004654
104	0.0739407078439
105	0.0994605542388
107	0.480312073164
108	0.101659026013
109	1.23994161019
110	0.0624322490257
111	0.0873044754432
112	0.135568477261
113	0.160687571869
114	0.112094280407
115	1.2047841201
116	0.324157671421
118	0.0549166323839
119	1.06026743638
120	0.363507834676
121	1.98260569761
122	0.0716458696694
123	0.137882396212
124	1.12921973457
125	0.116679053934
126	1.30539787442
127	0.146544961758
128	1.02352108011
129	0.65872393765
130	0.0912171137946
131	0.505214287638
132	0.363966779184
133	0.0508698459493
134	2.16032612739
135	0.488054036361
136	0.495691084871
137	0.143212014727
138	0.159120400532
139	0.117990446409
140	0.139426357921
141	0.231159325233
142	0.353070533837
143	0.0756267328787
144	0.0920156723732
145	1.47730616199
146	0.811649417137
147	0.11465325438
148	0.0768199041764
149	1.92550945499
150	1.52752270842
151	1.65918587866
152	1.5984629266
153	0.211031905327
154	0.292002804047
155	0.0393046866025
156	0.285429202956
157	0.202066925786
158	0.0855871019171
159	0.357695162751
160	0.869911277752
161	0.214318156969
162	0.791235399292
164	0.108175591194
165	0.0781638564775
166	0.112959692607
167	0.765833998629
169	1.17038630401
170	0.18641882321
171	0.0977222728212
172	0.513713156077
173	0.19339297523
174	0.0814998278468
175	0.154719130205
176	0.167648396879
177	0.635405264396
178	0.139671296303
179	0.816611830107
180	0.122353506942
181	1.97373900746
182	0.164905855762
183	0.165995582999
184	0.292419154849
185	0.141584340874
186	0.471185835927
187	0.182456376663
188	0.0463958039852
189	0.225195175716
190	0.345225392916
191	0.168611090932
192	0.772212067388
193	1.62412678936
194	0.365295106631
195	0.690197193963
196	0.361757654308
197	0.098522202594
198	1.46096215685
199	0.290065035304
200	0.376731292279
201	0.11794339864
202	0.942120750503
203	0.252423085114
204	0.820418445967
205	0.172136017442
206	0.533733775826
207	0.174739768928
208	0.286398942295
209	0.30261947472
210	0.170075078211
211	0.0274586287287
212	2.03814591628
213	0.557037901805
214	0.0590256101918
215	0.0774607755944
216	0.234030791304
217	0.400714383176
218	0.197117674783
219	0.0168382234633
220	1.21515004155
221	0.208482742851
222	1.23088924281
223	1.51098806519
224	0.323155550665
225	1.5619330722
226	0.0646209665886
228	0.0665894828139
229	0.152372630887
230	0.0833357640575
231	1.17354572091
232	0.278609112225
233	1.27442072796
234	0.128473379285
235	1.87998827751
236	0.249065320805
237	1.28377132538
238	2.05002837705
239	0.727087804537
240	1.90185858549
241	0.0743988703178
242	0.074591478998
243	0.309941805492
244	0.0996521993488
245	1.17311243785
246	0.271812421227
247	0.229635476082
248	0.273548980431
249	0.0598234417196
250	0.829475479498
251	0.267056304708
252	0.105394754871
253	0.50025085441
254	0.116620841541
255	0.944877974862
256	1.11630589045
257	0.0525136508146
258	0.277042842753
259	0.155764883984
260	0.340444902588
261	2.07573928351
262	0.0786236414208
263	0.142088311764
264	0.244772205387
265	0.352061848152
266	0.174339078208
267	2.1609463799
268	0.43132420165
269	1.26384801586
270	1.87411153409
271	0.140820611069
272	0.127971037718
273	0.115485966152
274	1.07569256419
275	0.395492781101
276	0.751125948963
277	1.55431184629
278	1.4824028692
279	0.463358076537
280	0.119905135565
281	0.149151760589
282	0.398917281382
283	0.264692796109
284	0.975931384142
285	0.359798462547
286	0.103679670175
287	0.304903084509
288	0.197659120118
289	0.0595910045841
290	0.380367109818
291	2.03852454147
292	0.32753330863
293	2.13908782951
294	0.124150568108
295	0.188604724916
296	0.0224946095757
297	0.232272357969
298	0.120729492
299	1.37288556649
300	0.585244027303
301	0.135668780278
302	0.352411035854
303	1.94229517858
304	0.173027050967
305	1.08046718547
306	0.1897356844
307	0.823219815224
308	0.280762086518
309	0.0497823961784
310	0.868128052371
311	0.197733343028
312	0.418938209364
313	0.663486386548
314	0.227238095767
315	0.155697479337
316	0.248642060785
317	0.2483723313
318	0.105749657568
319	0.138398030286
320	0.376422819153
321	0.267278867783
322	2.09189255806
323	0.30464211706
324	0.151611920751
325	1.52769248538
326	0.187705759811
327	0.174069326908
328	0.353263404167
329	0.216164079633
330	0.13150012034
331	1.13314270033
332	0.0432728764907
333	0.256534950712
334	0.132654797937
335	0.22648262741
336	0.233135493777
337	0.0785070238397
338	0.104020771391
339	0.374788306485
340	0.302148521908
341	0.599720220029
342	0.0768233658813
343	0.335591473042
344	0.160713320494
345	0.403115263729
346	0.100067827746
347	0.0915589890795
348	2.04077486643
349	0.378722369306
350	0.0721656402904
351	0.127704789061
352	0.970155994067
353	0.368296631823
354	0.1380040431
355	1.45678163714
356	0.112640845351
357	0.183991302033
358	0.055569233632
359	0.248778682317
360	0.129239690581
361	0.0642988579335
362	0.290430243019
363	0.199180524108
364	0.162239252654
365	1.09815555019
