info	LFMM_ID
0.0117829942273	1
0.0280703512464	2
0.0955282048936	3
0.0370189609479	4
0.2212784397	5
0.0790031602604	6
0.109160145747	7
0.15596839738	8
0.0370420466496	9
0.0502567690345	10
0.070201300305	11
0.103903637132	12
0.0343237858556	13
0.109832933324	14
0.213985210703	15
0.0663396535272	16
0.0260839693001	17
0.13173825001	18
0.0372181478312	19
0.105156838707	20
0.125147727664	21
0.0561197808502	22
0.090257169879	23
0.168232893837	24
0.0434672722299	25
0.0521370955071	26
0.0886106408566	27
0.0892667582056	28
0.107037492639	29
0.140120907826	30
0.0768904206958	31
0.171848597944	32
0.102455100259	33
0.123963581627	34
0.0664801047322	35
0.0358464584358	36
0.0221269835996	37
0.0725593361863	38
0.0	39
0.0771205159225	40
0.061016045228	41
0.054413947946	42
0.172169489576	43
0.0691173697934	44
0.128494432665	45
0.0642365680491	46
0.0894515065188	47
0.0288414759719	48
0.197900107618	49
0.129223497878	50
0.048728866444	51
0.103812249341	52
0.0517580189456	53
0.0629385000287	54
0.0327386380704	55
0.142299490157	56
0.115050658956	57
0.0899617285744	58
0.0	59
0.0590700044544	60
0.0944575185446	61
0.135473797171	62
0.0409124457863	63
0.166288805414	64
0.0832322732828	65
0.0450416475798	66
0.0340731912549	67
0.0995563575657	68
0.0303773000896	69
0.0550963367582	70
0.102649768983	71
0.10825716789	72
0.129716577366	73
0.0661233533276	74
0.019725302978	75
0.0485743828542	76
0.072396584782	77
0.036949634602	78
0.0665030462616	79
0.143265175567	80
0.13268818155	81
0.0506823400281	82
0.0820557290034	83
0.129538770404	84
0.112066003379	85
0.138114613295	86
0.142238330469	87
0.130644939174	88
0.108896075096	89
0.0947576016951	90
0.153117675475	91
0.065944248345	92
0.0221523280786	93
0.0970295101741	94
0.104583130506	95
0.0325952301492	96
0.0538314974806	97
0.0752037246146	98
0.0299407216014	99
0.0567039177889	100
0.0363101501863	101
0.064481099761	102
0.108603976161	103
0.0618420859052	104
0.123110188943	105
0.0	106
0.0588773921396	107
0.0781594272711	108
0.13010223187	109
0.0792018437512	110
0.0629047182946	111
0.0925252560181	112
0.126098098471	113
0.0621579301279	114
0.0514186444985	115
0.121863892157	116
0.0	117
0.0866073517883	118
0.0861536829088	119
0.15312102069	120
0.0138707631347	121
0.0507191101312	122
0.0740507411326	123
0.129833172014	124
0.108585139132	125
0.10314683873	126
0.119611336954	127
0.0792885493767	128
0.180560307224	129
0.0784118980748	130
0.129775389715	131
0.157353532017	132
0.0449204711332	133
0.0628680789219	134
0.124458816188	135
0.0893605482833	136
0.16015214718	137
0.0741933654764	138
0.113330990365	139
0.11541729219	140
0.0935460276571	141
0.0868712899152	142
0.0651226187425	143
0.0810596329232	144
0.0404807714104	145
0.0930555003438	146
0.0916919872142	147
0.0917085182559	148
0.0602567675919	149
0.248105051947	150
0.167806215706	151
0.374939029831	152
0.111258107085	153
0.0939283930896	154
0.027908577738	155
0.0710511607067	156
0.0742066995225	157
0.0739550999679	158
0.143121587366	159
0.0534345919651	160
0.163049560637	161
0.0457142224618	162
0.0	163
0.0990978672937	164
0.0653205463635	165
0.0771799979248	166
